1,2,3,4,5,bus_idx,phase_str,slack_power_cap
0.03267891455618793,0.032669079857981585,0.031451484572854106,0.032671890688418144,0.03269714181682453,20,[1][2][3],0.654137722339723
0.002950690620639715,0.003025902374459597,0.0029347190103066454,0.00302830742104147,0.00306149464397416,146,[1],0.21198942097511922
0.004623895314648493,0.00465323769474864,0.0046897097495907075,0.0046474118542112405,0.004614958177593009,6,[1][2],0.42366152768848603
0.001115644411992426,0.0011234030551023847,0.0011132429872068568,0.0011233962295916229,0.0011226705873558182,142,[2],0.21034081293527626
0.013295258913211962,0.013255100095280697,0.012724859070183388,0.013244562143915988,0.013185254408391458,84,[1][2][3],0.623032570426301
0.020203668548025185,0.020278378176177052,0.0197936020379251,0.02028919468784183,0.019911350993863805,80,[1][2][3],0.6355871842409986
0.004597606790595497,0.004610614248448719,0.0045806736782650955,0.004611074703127525,0.004610423297945428,104,[2],0.2135399433995223
0.031047507648842086,0.030961502807638114,0.031316713366683714,0.031001856444593114,0.031101750691927228,124,[1][2][3],0.6453430480722862
0.032259614688490736,0.0322951223329763,0.03235759033314574,0.03207519834255209,0.032009980873649424,125,[1][2][3],0.6455015559575943
0.0018034723155548498,0.0018040557610894273,0.0018003227122691421,0.0018056716549113307,0.0018069923320783985,98,[2],0.21097226032588062
0.032334578545324864,0.03232612899202643,0.031137956284481218,0.032328182817403836,0.03235537392265989,113,[1][2][3],0.6543852581404613
0.046831652754256464,0.04667584305944986,0.046759516649787836,0.046682029820952126,0.046714989993904416,110,[1][2][3],0.6677831623896303
0.06938382639386684,0.06914260340064206,0.06897865975846108,0.06922959804094518,0.06934643748815775,70,[1][2][3],0.6517091829877621
0.021647798413185114,0.021521230969714415,0.021662970937673644,0.021568785194849314,0.021515498807093105,14,[1][2][3],0.6347257010954862
0.026210455015857302,0.026136701722545373,0.026336652766840687,0.026133798977564113,0.026139444537390633,127,[1][2][3],0.6538510218971006
0.009465355224681365,0.009460077144226661,0.009464708568892791,0.009459823822135243,0.009459010739136107,7,[1][2],0.42811883486815827
0.0015183099904224847,0.001521094301519681,0.0015164140982461374,0.0015218530204641778,0.0015227935781795372,96,[2],0.21108770625967496
0.018088260449045906,0.017450429741283743,0.017127818096651162,0.01747399256968656,0.01753447770275769,57,[1][2][3],0.6308749098689725
0.053107778760228236,0.05315871105516311,0.05310030057739272,0.053149946956408754,0.05315302576042604,123,[1][2][3],0.6720597025010594
0.0075821771776190365,0.007594937382765678,0.007606359305706863,0.007596041820122284,0.007614935927780396,8,[1][2],0.42525941331764266
0.0034571867236424057,0.0035005821244421627,0.0035074109190928477,0.00350028271504805,0.0034903398155631516,140,[2],0.2122580334720922
0.014175050261081077,0.01412385164887772,0.013722952225478924,0.014112697096572611,0.014062845913477702,64,[1][2][3],0.6228192440203116
0.01874922330575528,0.018835875968446533,0.01901745955421738,0.01882729351558064,0.01891311289344543,19,[1][2][3],0.6314133613456373
0.002162292745727311,0.0022023102157619464,0.0020653355218647647,0.0022045445395282044,0.002237964355942506,91,[1],0.20508817767346632
0.004028722659144814,0.004006944875800916,0.0037800450856084137,0.0040111885212622805,0.003997396278762427,107,[2],0.20850138196218057
0.003535236881241174,0.003542032692877033,0.0035287297326833476,0.00354211533121966,0.003542240738085755,102,[2],0.21256760928142518
0.02114526839049659,0.021085646487937062,0.021112368642780436,0.021123473485587994,0.021093437617709744,69,[1][2][3],0.6330973272071585
0.0044448148339224225,0.004475483343556235,0.0045055213007886554,0.0044701778704512385,0.004439025128564432,60,[1][2],0.42348875827246163
0.00700410322865305,0.006961350922509972,0.007176748113132351,0.007004247449924557,0.007019936214748461,97,[2],0.21124859056933212
0.020674956227708142,0.020405374313813538,0.019784457876518287,0.02043701720099983,0.019892174140107854,4,[1][2][3],0.634363379706426
0.0019233424566838502,0.0019286670787470996,0.0018162594652167575,0.0019291625785938483,0.0019532999976756707,130,[2],0.21139827864054628
0.002360422401280714,0.0023436868573713304,0.002337133211214582,0.002344252316478568,0.0023512769391772805,144,[2],0.2113975230952064
0.0106169672645648,0.010229025357650889,0.010854611608782629,0.01018612472497134,0.010320513248651594,22,[1][2][3],0.6190920942513998
0.04378469969473702,0.04354481139449413,0.04401038754657515,0.043554280744729876,0.04353726275165684,11,[1][2][3],0.66482720854851
0.020779560485016134,0.0206829044211836,0.021476602984533147,0.020666195576587124,0.02068016751953828,35,[1][2][3],0.626915610283591
0.007418741319366763,0.0074200544427639285,0.00768498773257328,0.007419349680098861,0.007415785416494359,13,[1][2],0.42507294386024574
0.05012414199160623,0.050106278094954666,0.05032917515705355,0.050109033365943766,0.050122353284690585,136,[1][2][3],0.667545350963727
0.005694894173623601,0.005709862812061432,0.006040171279678204,0.005708538492106539,0.005692068466294884,134,[2],0.21367398976099364
0.0020294516438561904,0.0020224706840710847,0.0019516081665951824,0.0020229952132994923,0.002040278134725062,133,[2],0.2114313605746349
0.003526093686052651,0.003616095756139671,0.0034789313303056615,0.0036200786231055993,0.0036839465079870565,148,[1],0.21220918781714693
0.009034062895413471,0.008954178326487311,0.01004944869045861,0.008941511278239972,0.00892795187720019,131,[2],0.21209051047960972
0.001964412836126347,0.0020070108745461864,0.0019138364626881514,0.001991156714217907,0.0020492858282079454,15,[1],0.204702566583154
0.05576149338964266,0.055808985796347334,0.05575122926997041,0.055800204915288525,0.055802669846557545,61,[1][2][3],0.6718691125675748
0.013638367667894762,0.013704837202527598,0.01326804552123213,0.013700060854440836,0.01366783649945948,67,[1][2],0.430654806264074
0.10810151090434149,0.10806847877430695,0.10806555413387064,0.10807013670414525,0.10801685925416377,108,[1][2][3],0.7028448255051406
0.011588955352688998,0.01169182496218251,0.01180553270035309,0.011589933761275834,0.011502256346866566,118,[3],0.22003620934706394
0.04183914783327163,0.041832881227123135,0.041920172879757134,0.04183845450258469,0.041842702026585125,16,[1][2][3],0.6579074850426901
0.005487103227135804,0.005491352524376713,0.0055253932013918,0.005492348378905841,0.0054910699060038756,100,[2],0.21353955131196922
0.01020051110176272,0.010266792228959517,0.010398391104339651,0.010210852592553218,0.010308677537378179,40,[1][2][3],0.6201385709675195
0.004524027458057666,0.004559078752790229,0.00458445575726068,0.004553831342609351,0.004523115050015769,21,[1][2],0.4235282231206575
0.005739278962322062,0.005747493558828623,0.005751823503804646,0.005747179849329075,0.00574412298268263,38,[1][2],0.42435679177807756
0.006669665766547025,0.0066823901493439485,0.006690028214399481,0.006681970098700001,0.006678106925015564,46,[1][2],0.425555226666261
0.0,0.0,0.0,0.0,0.0,72,,0.0
0.0019961143236068768,0.002051491839644287,0.0019391929863035431,0.0020457002938133054,0.0020777329826198155,83,[1],0.20454340587815872
0.002240551772211828,0.0021848800042786032,0.0020671154359231106,0.002179421478194298,0.0022853692199872547,151,[1],0.20672762745022694
0.01639181657345872,0.01715647309445255,0.01675996324598844,0.0171915075378743,0.01720184235161752,45,[1][2][3],0.62762135366836
0.01851890532313583,0.018522234826907943,0.01931741064680332,0.018465816702112954,0.018652564681573534,68,[1][2][3],0.6258641009411033
0.05798910493358394,0.058016304518865774,0.05797209397346998,0.05801577341380505,0.05801539917985471,56,[1][2][3],0.6698050567204585
0.004625862578236215,0.004660693814601627,0.0044285345709943955,0.004645735150034451,0.004605740898287659,116,[3],0.21421596063732243
0.02944924090222766,0.02978400749732395,0.029514607111562893,0.029785345893065574,0.02976702020512097,128,[1][2][3],0.6448032759399922
0.02388141708965679,0.023859237720151905,0.023993046857441403,0.02388051281229495,0.023871385341987413,139,[1][2][3],0.6299431428563925
0.007303743120653075,0.007231510051827541,0.007495006692904441,0.007227078571180327,0.007214876965952459,145,[2],0.2101098174655902
0.04946311444120654,0.049494859537936885,0.04946673558450814,0.04949491859034721,0.04949340810829843,36,[1][2][3],0.6717196078273757
0.007194542484686745,0.007883309976608445,0.0077830533303428935,0.007944422364066119,0.008063588634848382,66,[3],0.21108830640853365
0.015953467786102876,0.016459626960598498,0.016027969846613605,0.016469709461375395,0.016439386812973317,76,[1][2][3],0.6290258652359132
0.012316915541527173,0.012120303173829356,0.012872725232666924,0.011958764519787175,0.011995666430121421,95,[1][2][3],0.6253663549936207
0.012387169956967908,0.01249502559132805,0.012552500748666996,0.012490824823931754,0.012489490297873296,138,[1][2][3],0.6296187983612899
0.010262433193262374,0.010198444599980818,0.010778658204209658,0.010147246520672806,0.010280339608469236,85,[1][2][3],0.6198244533964602
0.0022327974555322386,0.002279277966793581,0.0021513185154293565,0.0022629052707164566,0.0023608744508728263,147,[1],0.2101824916936269
0.004797409474338904,0.004827334925816934,0.005266769085902938,0.004828760397099487,0.00483088923292652,135,[2],0.2087535500927747
0.019995022817367737,0.020229839516903325,0.019747286058144003,0.02023998525295815,0.01988979186833711,48,[1][2][3],0.6358002360520526
0.007039873962827055,0.0070470097388376845,0.00707391382911732,0.007048956489013537,0.007047994946254839,18,[1][2],0.42472967490976987
0.03872623853135549,0.03870855598195474,0.03872719498516183,0.038711415082501574,0.038706019445241185,103,[2],0.24141290952582334
0.008735082007461214,0.008758558125831751,0.008758137766537494,0.008761946938196897,0.008789082597176498,30,[1][2],0.4259679968840581
0.050658990401528964,0.05069043079246141,0.05066454319011886,0.0506917021062746,0.05069039971244068,3,[1][2][3],0.6731192676420716
